Europe
segment Albania
44.579655 6.925753
44.59561 6.929422
44.620216 6.944351
44.626976 6.947399
44.628033 6.957594
44.640976 6.954107
44.657097 6.936906
44.667755 6.952845
44.677994 6.956934
44.69018 6.983697
44.69598 7.004815
44.697563 7.030086
44.695316 7.04438
44.689034 7.067947
44.71336 7.062085
44.719673 7.059076
44.72144 7.050597
44.72922 7.037196
44.750435 7.021243
44.759537 7.019319
44.776413 7.023283
44.783615 7.01956
44.79602 7.000988
44.80363 7.002061
44.82432 7.016703
44.833385 7.013811
44.837833 7.003514
44.849243 6.995622
44.85014 6.994915
44.853497 6.966971
44.85814 6.949242
44.86991 6.93261
44.869053 6.927837
44.85161 6.90815
44.851727 6.886232
44.85693 6.878122
44.85648 6.859467
44.88078 6.803539
44.890827 6.796347
44.897133 6.781047
44.907448 6.768669
44.91246 6.749588
44.91866 6.74364
44.93613 6.744911
44.95021 6.741271
44.971783 6.748044
44.983334 6.74427
44.995037 6.73241
45.0 6.737554
45.00172 6.739336
45.00995 6.738717
45.026375 6.730371
45.03089 6.722597
45.02801 6.69502
45.030167 6.685483
45.026344 6.669292
45.038296 6.658035
45.0695 6.65273
45.085476 6.638885
45.10521 6.615681
45.111145 6.614898
45.115562 6.616498
45.117744 6.619565
45.124893 6.650414
45.14318 6.67297
45.14698 6.688549
45.148964 6.70459
45.142414 6.719336
45.142597 6.730331
45.146168 6.739777
45.159664 6.75139
45.16085 6.758429
45.15425 6.802969
45.143803 6.817994
45.13792 6.838827
45.1382 6.852728
45.14256 6.865359
45.14463 6.87816
45.14939 6.882993
45.157253 6.878532
45.164886 6.880567
45.17062 6.88695
45.173843 6.912632
45.17824 6.933047
45.183067 6.939826
45.19168 6.943419
45.191635 6.942127
45.199776 6.951911
45.207882 6.954246
45.21253 6.96234
45.2158 6.977018
45.224297 6.997161
45.223206 7.00502
45.224476 7.028272
45.231323 7.04692
45.22497 7.068763
45.227688 7.074409
45.24022 7.085534
45.243584 7.09665
45.253967 7.105336
45.257755 7.122265
45.26577 7.12885
45.274643 7.126941
45.288113 7.132178
45.30665 7.117917
45.316925 7.116881
45.32535 7.108505
45.335976 7.111016
45.343693 7.128999
45.358078 7.13418
45.361683 7.139131
45.36248 7.149149
45.36699 7.153715
45.382683 7.156865
45.402637 7.177934
45.40268 7.179231
45.40939 7.181051
45.417053 7.177276
45.419403 7.165406
45.426716 7.151242
45.42808 7.151148
45.433647 7.132545
45.441883 7.118961
45.46143 7.10068
45.47585 7.09349
45.480442 7.08047
45.479122 7.055489
45.48303 7.049352
45.48917 7.047943
45.49509 7.053388
45.49942 7.052757
45.5014 7.043822
45.502316 7.043757
45.50403 7.020506
45.511356 7.007279
45.52673 7.001294
45.5332 6.996269
45.537155 6.984903
45.547455 6.97797
45.55727 6.976939
45.57392 6.981287
45.596626 6.968888
45.603073 6.969729
45.62274 6.968638
45.632294 6.973174
45.63322 6.973433
45.641567 6.995691
45.647392 6.998539
45.651737 6.998229
45.648823 6.973943
45.655075 6.956506
45.65702 6.940034
45.65488 6.93137
45.653324 6.913518
45.657364 6.904729
45.67962 6.892642
45.683098 6.887485
45.68209 6.878735
45.6845 6.856659
45.683586 6.856727
45.69656 6.835172
45.711506 6.817708
45.72524 6.804906
45.747562 6.801267
45.756203 6.793091
45.771255 6.790975
45.81346 6.798602
45.81932 6.795867
45.829857 6.801954
45.834206 6.814406
45.83404 6.828836
45.82749 6.850296
45.82838 6.862351
45.837074 6.86826
45.83703 6.866953
45.84182 6.872825
45.84514 6.888638
45.853413 6.908676
45.85724 6.926096
45.865585 6.93532
45.86863 6.95018
45.873295 6.959021
45.87852 6.977332
45.879536 6.993326
45.88498 7.00474
45.8936 7.00904
45.905262 7.008531
45.914818 7.013095
45.915733 7.01303
45.928513 7.031476
45.934395 7.035979
45.936943 7.03618
45.936256 7.043395
45.929592 7.049448
45.929535 7.047812
45.903763 7.077854
45.892067 7.084254
45.892025 7.082945
45.883305 7.09602
45.87125 7.098505
45.86705 7.103061
45.86592 7.116909
45.880924 7.133894
45.886337 7.144994
45.887405 7.156398
45.86866 7.184901
45.86701 7.197144
45.86948 7.202874
45.87525 7.20412
45.87975 7.201517
45.887302 7.201329
45.8952 7.211611
45.89758 7.221287
45.89914 7.240859
45.898434 7.254353
45.907486 7.271783
45.922573 7.285205
45.926247 7.292506
45.92653 7.301346
45.919697 7.323782
45.922466 7.338691
45.92228 7.347233
45.9184 7.355033
45.90758 7.381984
45.91671 7.388278
45.918785 7.396016
45.91877 7.410123
45.920326 7.415927
45.938534 7.441658
45.944843 7.467835
45.949337 7.472472
45.95821 7.470593
45.962643 7.473265
45.964294 7.489902
45.97268 7.501847
45.972908 7.509385
45.970776 7.521996
45.971207 7.528863
45.971252 7.530174
45.9779 7.537966
45.985016 7.538506
45.997604 7.545928
45.99974 7.563533
45.995384 7.571031
45.98689 7.578125
45.982994 7.585591
45.979946 7.598586
45.9805 7.617269
45.98625 7.649427
45.981403 7.663841
45.976112 7.670728
45.970215 7.672724
45.964996 7.68223
45.960766 7.702179
45.94684 7.703667
45.940575 7.708635
45.938396 7.712702
45.937763 7.722582
45.939358 7.730362
45.947334 7.744985
45.948708 7.744905
45.950207 7.757286
45.9479 7.764641
45.92995 7.794233
45.92853 7.800549
45.934975 7.810017
45.935867 7.817511
45.933014 7.846545
45.93451 7.859254
45.941593 7.867053
45.94643 7.866851
45.963093 7.866158
45.96778 7.870159
45.978878 7.874124
45.978844 7.872813
45.999115 7.893995
46.004234 7.90553
46.005203 7.949817
46.00409 7.985679
46.010742 7.99484
46.027813 8.008363
46.038 8.012737
46.0501 8.028842
46.05727 8.031741
46.074238 8.023917
46.083626 8.024065
46.094086 8.030077
46.108234 8.04609
46.116882 8.070634
46.11742 8.10088
46.120655 8.11091
46.13621 8.119636
46.14308 8.128821
46.148613 8.148614
46.152836 8.152675
46.169247 8.149843
46.186756 8.163426
46.19158 8.164494
46.2063 8.148569
46.23122 8.138365
46.23727 8.133101
46.25164 8.112887
46.26404 8.087487
46.26721 8.085999
46.27442 8.09535
46.28212 8.105334
46.30133 8.122803
46.308243 8.133993
46.309418 8.144167
46.30366 8.161305
46.304302 8.187022
46.308495 8.199352
46.323154 8.218742
46.344772 8.232504
46.350502 8.251706
46.36528 8.266822
46.373745 8.295483
46.37983 8.311046
46.391705 8.319715
46.401684 8.315915
46.404808 8.302864
46.40913 8.291735
46.41388 8.289514
46.420372 8.293159
46.427692 8.302718
46.43306 8.326605
46.44386 8.348244
46.44679 8.356044
46.448975 8.361563
46.456562 8.393299
46.46165 8.405633
46.46428 8.420734
46.46386 8.442933
46.461246 8.448684
46.44779 8.460901
46.43757 8.464358
46.421696 8.460802
46.40949 8.467328
46.40628 8.467148
46.385963 8.459172
46.375324 8.464298
46.371506 8.467452
46.36117 8.465622
46.350746 8.460163
46.33629 8.458529
46.327904 8.451657
46.32176 8.44303
46.3051 8.434902
46.30507 8.433583
46.29753 8.43427
46.273514 8.455201
46.259476 8.451571
46.257015 8.454325
46.243942 8.473734
46.236248 8.48761
46.227764 8.518331
46.22685 8.518373
46.221638 8.531466
46.214947 8.53968
46.188927 8.563919
46.17654 8.573368
46.166756 8.586648
46.160374 8.58792
46.153397 8.594123
46.14712 8.599701
46.139088 8.609601
46.1296 8.615614
46.127865 8.631156
46.127518 8.647295
46.119034 8.657534
46.11501 8.684355
46.114315 8.685041
46.10806 8.691231
46.1075 8.698319
segment Italy
45.72605 13.41003
45.725357 13.400688
45.721436 13.391068
45.716465 13.387929
45.7073 13.388206
45.69099 13.391125
45.68575 13.389932
45.68342 13.391793
45.681263 13.39627
45.68189 13.399553
45.68884 13.406686
45.688896 13.408415
45.689125 13.414848
45.687363 13.417213
45.686584 13.42114
45.68953 13.424239
45.690907 13.424959
45.69019 13.425919
45.687798 13.429445
45.68824 13.430455
45.689117 13.432474
45.69393 13.434667
45.694332 13.437325
45.68992 13.438452
45.688984 13.439071
45.689194 13.44007
45.691 13.441801
45.69647 13.445674
45.697586 13.447372
45.699146 13.450083
45.70051 13.451134
45.703033 13.452236
45.705383 13.450358
45.705204 13.448039
45.704777 13.44637
45.70638 13.447102
45.70726 13.449121
45.70766 13.45211
45.707146 13.454729
45.706818 13.459008
45.706264 13.463276
45.707264 13.46584
45.714725 13.449177
45.717155 13.442755
45.717575 13.433639
45.71587 13.427696
45.724808 13.416324
45.723286 13.412346
45.72612 13.410976
45.72605 13.41003
segment Italy
43.999805 12.510036
43.996765 12.49778
43.994473 12.493264
43.992195 12.487563
43.989124 12.47709
43.985783 12.470767
43.98267 12.463561
43.98077 12.461137
43.97233 12.45201
43.966263 12.441464
43.96295 12.432477
43.96119 12.420265
43.96079 12.417882
43.95659 12.411544
43.95431 12.405552
43.949436 12.401868
43.93586 12.407755
43.932003 12.407953
43.930286 12.407909
43.920918 12.403521
43.912308 12.406565
43.908417 12.409134
43.907524 12.41178
43.906406 12.415309
43.907616 12.421269
43.908596 12.428113
43.90855 12.431373
43.908077 12.434622
43.907177 12.43786
43.90541 12.441965
43.89974 12.449822
43.898396 12.453641
43.897907 12.458074
43.898724 12.461356
43.906586 12.481426
43.907616 12.484417
43.9178 12.491508
43.924583 12.496435
43.92735 12.497992
43.92929 12.497154
43.945236 12.505889
43.94715 12.50683
43.951427 12.507243
43.953354 12.507591
43.962246 12.49982
43.96548 12.498126
43.9687 12.497916
43.973183 12.498927
43.97914 12.501759
43.982956 12.504829
43.993977 12.51344
43.99566 12.515565
43.999805 12.510036
segment Italy
42.573143 10.088252
42.57651 10.07985
42.57599 10.071817
42.579582 10.063102
42.577885 10.051376
42.578884 10.049054
42.57991 10.046705
42.58836 10.044404
42.592262 10.045578
42.594135 10.050498
42.593357 10.067833
42.597054 10.071797
42.605324 10.07507
42.620667 10.075141
42.623203 10.076958
42.624146 10.080967
42.623486 10.084071
42.61939 10.08754
42.612488 10.083004
42.60768 10.083697
42.5981 10.088177
42.593105 10.093822
42.58376 10.098914
42.573143 10.088252
segment Italy
40.04275 17.940117
40.044804 17.936766
40.05217 17.939955
40.048893 17.947939
40.045647 17.948479
40.04275 17.940117
segment Italy
38.624603 15.060129
38.627785 15.054177
38.643593 15.060867
38.64412 15.072272
38.641495 15.075338
38.6302 15.077349
38.627285 15.07544
38.624603 15.060129
segment Italy
38.474335 14.905542
38.480118 14.900656
38.490013 14.899424
38.50034 14.905784
38.514034 14.907372
38.516262 14.909235
38.520702 14.920533
38.518078 14.930589
38.518646 14.941102
38.522213 14.950901
38.522858 14.959089
38.51913 14.960931
38.513443 14.959757
38.50373 14.962447
38.492374 14.959517
38.489094 14.961674
38.48734 14.966238
38.489838 14.973648
38.488777 14.977959
38.483192 14.980573
38.481163 14.979592
38.478413 14.972752
38.476933 14.962194
38.474754 14.958878
38.468666 14.955937
38.464233 14.958323
38.45947 14.956907
38.452843 14.963249
38.441658 14.955094
38.441364 14.950133
38.439224 14.945657
38.44112 14.94372
38.44824 14.943221
38.454178 14.936841
38.460392 14.936004
38.462826 14.931767
38.461964 14.916299
38.46484 14.912374
38.46603 14.911767
38.472065 14.908676
38.474335 14.905542
segment Italy
38.39136 15.0
38.380356 15.006517
38.373657 15.008194
38.371407 15.006911
38.36958 15.0
38.36572 14.985391
38.367172 14.976167
38.3728 14.972395
38.380985 14.960619
38.381447 14.953667
38.3839 14.948853
38.395508 14.94423
38.40143 14.938437
38.405586 14.93749
38.415684 14.943837
38.416943 14.946466
38.419113 14.950997
38.424828 14.951299
38.430164 14.956234
38.42994 14.962913
38.426823 14.967111
38.42337 14.96751
38.417 14.959321
38.413998 14.960034
38.41491 14.967063
38.408928 14.974598
38.41124 14.980828
38.40462 14.986875
38.398827 14.995581
38.39136 15.0
segment Italy
37.921898 12.467192
37.955498 12.489533
37.96779 12.495275
37.971687 12.494776
37.980183 12.493217
37.986538 12.497392
37.99397 12.506793
38.000374 12.507503
38.01436 12.506348
38.01716 12.502645
38.017532 12.491956
38.023224 12.494386
38.021507 12.502736
38.02206 12.512577
38.02405 12.517823
38.026554 12.520072
38.035587 12.528185
38.038895 12.537508
38.046814 12.544327
38.052204 12.551961
38.065598 12.560347
38.069427 12.564767
38.07252 12.572934
38.072426 12.579587
38.06838 12.606116
38.071815 12.621816
38.07819 12.640186
38.08198 12.646927
38.091465 12.656111
38.09592 12.664605
38.09796 12.665809
38.10397 12.662183
38.11151 12.663222
38.115925 12.674613
38.11628 12.68128
38.10896 12.695874
38.108833 12.704266
38.11056 12.710964
38.12044 12.723933
38.128597 12.729626
38.132298 12.727397
38.137062 12.730115
38.14132 12.736297
38.14496 12.737832
38.149147 12.733981
38.153557 12.729924
38.17668 12.715405
38.180584 12.714626
38.18739 12.718843
38.19053 12.723263
38.192486 12.729974
38.191734 12.734303
38.18895 12.736555
38.186268 12.732145
38.18375 12.732086
38.18047 12.736934
38.181232 12.76158
38.183456 12.765691
38.182724 12.768571
38.17056 12.770306
38.158447 12.768565
38.15611 12.771694
38.155056 12.780359
38.145584 12.785632
38.14183 12.791043
38.136765 12.792947
38.12809 12.790998
38.114536 12.793563
38.085373 12.812819
38.08243 12.824612
38.07846 12.829433
38.0667 12.834349
38.06481 12.837773
38.064507 12.842395
38.06149 12.844923
38.059227 12.857017
38.052296 12.860603
38.05174 12.866663
38.055088 12.871955
38.05481 12.874841
38.052925 12.877975
38.046513 12.877812
38.04236 12.87973
38.039764 12.884292
38.031403 12.904901
38.030495 12.917891
38.03184 12.919372
38.032368 12.928929
38.037197 12.954506
38.045193 12.981907
38.065777 13.022386
38.077923 13.047604
38.078922 13.055735
38.082874 13.065104
38.086918 13.069559
38.098007 13.076816
38.112938 13.07434
38.137924 13.06056
38.141705 13.054294
38.143528 13.054634
38.14503 13.06018
38.148384 13.064907
38.14894 13.071874
38.15669 13.074118
38.16051 13.077992
38.165127 13.088551
38.17232 13.083539
38.176445 13.083365
38.181786 13.089133
38.191044 13.099136
38.19545 13.108535
38.19698 13.124809
38.193596 13.134276
38.187954 13.141937
38.186943 13.147125
38.19137 13.155368
38.19015 13.159101
38.17762 13.167718
38.175446 13.173738
38.17524 13.184453
38.178787 13.202523
38.18687 13.222759
38.191734 13.2316
38.197807 13.237289
38.21058 13.239995
38.210243 13.245492
38.206486 13.250306
38.20524 13.255486
38.207153 13.262791
38.206326 13.270012
38.2074 13.273523
38.213272 13.277763
38.214306 13.283302
38.22185 13.295423
38.223763 13.30302
38.22347 13.3062
38.227917 13.312718
38.227848 13.316195
38.220417 13.321181
38.218758 13.326417
38.217236 13.331229
38.208088 13.330652
38.197285 13.343646
38.19796 13.355551
38.196518 13.358694
38.18351 13.367554
38.17388 13.368115
38.163002 13.373564
38.15495 13.375335
38.142887 13.371473
38.133743 13.370602
38.124733 13.374369
38.11722 13.383105
38.104523 13.409911
38.103867 13.430154
38.099968 13.441318
38.101353 13.462206
38.105988 13.481178
38.107857 13.489926
38.11599 13.505834
38.123672 13.510725
38.11979 13.520729
38.116985 13.533664
38.114384 13.53734
38.107044 13.537669
38.098686 13.542885
38.087276 13.540759
38.081924 13.544628
38.073303 13.540861
38.06848 13.541275
38.064007 13.546911
38.057747 13.553551
38.043125 13.569051
38.037895 13.577549
38.032265 13.593841
38.030903 13.603339
38.0162 13.625382
38.013046 13.6432
38.008575 13.648247
37.99987 13.668178
37.99713 13.68745
37.996956 13.694963
37.99429 13.701226
37.993057 13.714769
37.991226 13.714703
37.98907 13.708843
37.98537 13.710443
37.9817 13.729967
37.976162 13.741327
37.97554 13.74824
37.97932 13.781911
37.981606 13.801075
37.987488 13.822977
37.988102 13.835431
37.991753 13.854651
37.99669 13.868139
38.017956 13.915807
38.02891 13.935614
38.032887 13.941554
38.035435 13.949466
38.03523 13.957559
38.041046 13.971964
38.038284 13.981401
38.038048 13.990649
38.041477 13.999755
38.04256 14.011082
38.04673 14.018193
38.046566 14.024551
38.04087 14.040812
38.035892 14.047264
38.030186 14.063811
38.027218 14.072079
38.02757 14.093499
38.02305 14.108354
38.023434 14.119651
38.026466 14.134819
38.02888 14.13868
38.037476 14.142801
38.036407 14.148542
38.025772 14.168923
38.025578 14.184537
38.023903 14.187069
38.023216 14.203816
38.01876 14.215776
38.01819 14.228189
38.01455 14.235553
38.013916 14.241888
38.013725 14.25692
38.016853 14.268047
38.015965 14.27524
38.012463 14.293887
38.014095 14.300901
38.01474 14.318573
38.02292 14.345259
38.02029 14.37291
38.030006 14.401411
38.04156 14.42161
38.04803 14.435505
38.04741 14.440974
38.041386 14.451117
38.04015 14.477391
38.04174 14.485567
38.04179 14.499169
38.048935 14.52844
38.066063 14.560796
38.065586 14.591456
38.07538 14.608425
38.075344 14.624347
38.07764 14.631695
38.091583 14.654955
38.097256 14.671447
38.129025 14.703418
38.157562 14.735834
38.165863 14.741465
38.1676 14.744449
38.16812 14.749693
38.16573 14.752762
38.159546 14.774192
38.15881 14.790096
38.16098 14.800929
38.16952 14.841366
38.175343 14.859636
38.17361 14.877522
38.178444 14.890818
38.195198 14.917783
38.196186 14.922474
38.19352 14.926975
38.1853 14.932924
38.18258 14.940831
38.180984 14.945457
38.173737 14.949717
38.154404 14.972758
38.154533 14.989286
38.15455 15.0
38.15456 15.008708
38.152466 15.016423
38.15238 15.025693
38.15513 15.04584
38.151928 15.052335
38.141983 15.061654
38.134663 15.061259
38.13246 15.065198
38.12301 15.100036
38.1306 15.118994
38.133923 15.12429
38.14471 15.141502
38.147636 15.156155
38.155342 15.171654
38.18627 15.210775
38.20885 15.226831
38.21883 15.229712
38.23661 15.238835
38.251114 15.23704
38.259068 15.238938
38.266293 15.235571
38.26944 15.224426
38.273457 15.227555
38.27351 15.23888
38.24731 15.253659
38.221786 15.249607
38.2171 15.246152
38.211338 15.25975
38.20905 15.278768
38.20813 15.291479
38.209023 15.298492
38.21723 15.331164
38.219078 15.349549
38.22273 15.362527
38.2435 15.420615
38.252644 15.445826
38.262913 15.465302
38.262913 15.465302
38.279716 15.493884
38.29515 15.516007
38.301907 15.531226
38.304264 15.541536
38.30368 15.550797
38.298138 15.563823
38.28555 15.587165
38.27463 15.614668
38.27315 15.623289
38.27366 15.633773
38.270763 15.655083
38.269302 15.657316
38.26612 15.656539
38.262028 15.649899
38.252422 15.608083
38.24238 15.589183
38.22928 15.578229
38.21324 15.572033
38.19371 15.561277
38.190704 15.561966
38.18962 15.566252
38.19601 15.57302
38.19952 15.571201
38.201084 15.572166
38.19997 15.577321
38.196877 15.580324
38.191193 15.579108
38.182003 15.573622
38.17369 15.565675
38.15414 15.547001
38.132442 15.532941
38.10444 15.515905
38.08663 15.507889
38.071224 15.497123
38.049694 15.478471
38.032974 15.453746
38.017372 15.447907
38.009922 15.438788
38.004093 15.435263
37.991596 15.420066
37.96381 15.392207
37.959354 15.386952
37.94906 15.380284
37.930058 15.360973
37.922295 15.353878
37.91168 15.349511
37.90208 15.336246
37.892235 15.329616
37.874714 15.30724
37.8595 15.303197
37.852093 15.305087
37.8465 15.301304
37.84392 15.296538
37.84484 15.290238
37.83186 15.278769
37.830177 15.277284
37.826954 15.277679
37.824085 15.28098
37.813374 15.266522
37.807156 15.260979
37.807217 15.259251
37.805367 15.259724
37.77537 15.23323
37.738785 15.211294
37.735546 15.211812
37.732098 15.212364
37.73012 15.21629
37.721554 15.218697
37.712093 15.226817
37.707565 15.225124
37.687477 15.209888
37.669563 15.204285
37.65605 15.203824
37.6529 15.20221
37.63475 15.183929
37.623184 15.180758
37.61636 15.178886
37.59873 15.178204
37.58141 15.181568
37.575073 15.179206
37.56911 15.172835
37.560955 15.170087
37.556454 15.161211
37.542213 15.148929
37.541 15.14426
37.53114 15.131359
37.5298 15.12381
37.52761 15.120816
37.524338 15.122652
37.52185 15.121655
37.520542 15.120438
37.490982 15.092967
37.483936 15.091151
37.464672 15.091265
37.420517 15.094921
37.40745 15.094791
37.402256 15.092503
37.380913 15.093079
37.361732 15.097212
37.33494 15.096059
37.321983 15.099377
37.31026 15.106774
37.308678 15.125612
37.305305 15.143206
37.28911 15.160097
37.288853 15.16359
37.288666 15.166093
37.294266 15.169839
37.2887 15.18444
37.285122 15.188257
37.283314 15.187584
37.28306 15.194736
37.288334 15.201045
37.293358 15.201609
37.292904 15.207891
37.28856 15.213957
37.277824 15.219097
37.268295 15.228887
37.259308 15.242716
37.247055 15.251776
37.24178 15.258072
37.2347 15.253258
37.2326 15.251831
37.23153 15.243464
37.237732 15.236934
37.23955 15.231018
37.23803 15.228642
37.2197 15.2282
37.215225 15.225088
37.215347 15.221659
37.218864 15.219563
37.22724 15.222604
37.234814 15.222448
37.239037 15.219817
37.24195 15.215395
37.242832 15.210001
37.236675 15.196198
37.23264 15.193684
37.225212 15.196139
37.22182 15.194809
37.21113 15.185917
37.21015 15.187581
37.19074 15.19167
37.184395 15.195903
37.17673 15.204926
37.173172 15.201869
37.158226 15.209346
37.152287 15.215029
37.15154 15.222999
37.15275 15.227645
37.15563 15.23038
37.160686 15.230086
37.161976 15.232448
37.155224 15.241517
37.15417 15.24213
37.149837 15.244652
37.147858 15.242253
37.1494 15.231465
37.1482 15.226534
37.139595 15.223484
37.13146 15.226467
37.12603 15.230744
37.12036 15.241586
37.11449 15.245265
37.113235 15.254633
37.109104 15.260982
37.108322 15.269804
37.11187 15.27944
37.10868 15.297565
37.10513 15.300511
37.089222 15.302764
37.08026 15.303117
37.06833 15.297015
37.064064 15.300777
37.056343 15.298629
37.055492 15.296866
37.060673 15.293156
37.063786 15.283326
37.062965 15.280707
37.055527 15.277147
37.046192 15.281485
37.03746 15.28814
37.03663 15.292093
37.04274 15.306725
37.03905 15.319661
37.023647 15.326792
37.009895 15.338869
37.005848 15.33664
37.00769 15.317893
37.01373 15.309664
37.013798 15.301668
37.01076 15.297408
37.00616 15.290957
37.00583 15.287512
37.008785 15.281964
37.007416 15.275604
37.0042 15.269426
37.000393 15.26693
36.985386 15.269521
36.98029 15.264668
36.973495 15.262291
36.971703 15.235926
36.96344 15.22348
36.962887 15.219739
36.964527 15.212407
36.9566 15.209688
36.955315 15.200768
36.949608 15.193606
36.92901 15.179639
36.91941 15.159431
36.88564 15.141629
36.875896 15.138252
36.87315 15.138104
36.860176 15.122295
36.85013 15.11463
36.837406 15.111097
36.822865 15.113737
36.81487 15.11274
36.805195 15.107378
36.801754 15.100927
36.790257 15.101737
36.786007 15.098661
36.782246 15.098683
36.78119 15.098689
36.77159 15.104156
36.76074 15.106138
36.749706 15.113235
36.74337 15.123712
36.740265 15.120699
36.729076 15.125791
36.71267 15.122634
36.70871 15.124413
36.694733 15.136748
36.68631 15.141416
36.68194 15.141748
36.669872 15.135269
36.666634 15.133532
36.666714 15.131261
36.67433 15.129963
36.67547 15.123767
36.67324 15.115401
36.6715 15.112748
36.664257 15.110085
36.66336 15.102929
36.65563 15.094555
36.653084 15.088733
36.652782 15.084169
36.666676 15.061021
36.680492 15.052934
36.688812 15.044555
36.698647 15.03227
36.69965 15.029785
36.70191 15.024192
36.704468 15.003274
36.703186 15.0
36.70299 14.999498
36.692543 14.989852
36.69088 14.98493
36.692287 14.963955
36.694527 14.952123
36.697956 14.945757
36.711746 14.931387
36.718773 14.920364
36.727833 14.89664
36.731274 14.869211
36.729984 14.859756
36.727665 14.853663
36.719715 14.844443
36.71916 14.833604
36.71546 14.827445
36.714497 14.82199
36.715454 14.813787
36.713993 14.809447
36.705425 14.797927
36.70335 14.791282
36.704224 14.785637
36.708797 14.779035
36.710842 14.772592
36.71149 14.759822
36.71452 14.756584
36.722183 14.748396
36.722767 14.744441
36.716835 14.73647
36.72027 14.729525
36.71887 14.723197
36.719437 14.712697
36.71634 14.702022
36.72042 14.689131
36.72118 14.686891
36.73782 14.675739
36.745197 14.667271
36.76347 14.633416
36.768253 14.612577
36.771214 14.605885
36.776978 14.590212
36.7843 14.553541
36.784428 14.549561
36.781395 14.543725
36.78481 14.529647
36.78834 14.511586
36.789494 14.496264
36.795547 14.485719
36.809334 14.477233
36.815052 14.470088
36.818047 14.461964
36.836674 14.460242
36.858932 14.45213
36.873676 14.444963
36.878246 14.442741
36.884804 14.43819
36.890545 14.430181
36.89924 14.423159
36.917156 14.414265
36.920998 14.408447
36.93187 14.405225
36.948975 14.392863
36.983612 14.360406
37.00626 14.339166
37.045334 14.288033
37.056873 14.261104
37.06507 14.246883
37.067154 14.22983
37.072525 14.226342
37.080593 14.208395
37.090237 14.17479
37.09741 14.155654
37.098007 14.142245
37.10278 14.11843
37.105457 14.104248
37.109543 14.071541
37.106686 14.041125
37.10945 14.014364
37.108974 13.971181
37.106895 13.96281
37.098217 13.952754
37.096237 13.949533
37.098114 13.929885
37.097706 13.919007
37.09581 13.912361
37.09686 13.898112
37.10005 13.889659
37.101944 13.878299
37.11307 13.864142
37.119328 13.86152
37.127277 13.855244
37.142353 13.832411
37.14502 13.823883
37.148064 13.802548
37.147316 13.786221
37.14536 13.781858
37.14921 13.76484
37.149708 13.753705
37.154766 13.743594
37.16695 13.732593
37.17288 13.724225
37.17427 13.713977
37.176956 13.706923
37.193005 13.677738
37.195816 13.665247
37.21303 13.654407
37.22542 13.643964
37.23134 13.63587
37.232433 13.628179
37.23507 13.623116
37.252758 13.601396
37.26169 13.581657
37.266815 13.577823
37.27624 13.566401
37.28559 13.5481
37.287 13.536403
37.282406 13.53682
37.280396 13.534461
37.282265 13.532805
37.281845 13.531072
37.278004 13.528652
37.2821 13.525369
37.283836 13.523978
37.28624 13.518902
37.28936 13.502104
37.285275 13.489937
37.285446 13.481921
37.293076 13.468422
37.293903 13.45126
37.29953 13.445426
37.302235 13.436918
37.311428 13.424895
37.32172 13.415195
37.335205 13.395278
37.338375 13.386206
37.344234 13.380085
37.349155 13.3639
37.358574 13.351868
37.360973 13.346496
37.361877 13.325018
37.385277 13.301364
37.388912 13.291436
37.38999 13.283438
37.388844 13.272216
37.390244 13.270825
37.41335 13.261483
37.428474 13.249887
37.434864 13.239747
37.45045 13.22787
37.46309 13.214466
37.4641 13.209615
37.468334 13.203997
37.46909 13.200574
37.465942 13.197323
37.46645 13.194755
37.477337 13.188756
37.492065 13.173678
37.49447 13.167717
37.496437 13.148818
37.494637 13.13498
37.49879 13.133375
37.495785 13.122663
37.502537 13.104759
37.50411 13.094176
37.50325 13.078641
37.506 13.066078
37.504856 13.053409
37.497936 13.043453
37.498215 13.027951
37.49631 13.019283
37.497746 13.015876
37.51574 13.00918
37.522205 13.003597
37.525745 13.000543
37.530437 12.994349
37.539696 12.989137
37.550026 12.975042
37.55957 12.966386
37.572292 12.94631
37.575882 12.937491
37.57539 12.926267
37.57811 12.91455
37.57471 12.898937
37.580593 12.876086
37.582413 12.863195
37.582447 12.819493
37.581917 12.795617
37.58342 12.787602
37.579315 12.757605
37.568283 12.714223
37.55945 12.679528
37.563236 12.671279
37.564976 12.662408
37.577324 12.6486
37.59213 12.639154
37.615093 12.619819
37.635597 12.611926
37.641174 12.606581
37.654606 12.580688
37.6598 12.569863
37.661755 12.561559
37.662853 12.548631
37.658478 12.533862
37.660473 12.522104
37.6639 12.520192
37.66694 12.518497
37.66885 12.512781
37.683086 12.493499
37.69629 12.482827
37.69798 12.476527
37.70398 12.473192
37.70967 12.475899
37.71243 12.47509
37.720997 12.46835
37.72874 12.471674
37.742035 12.471077
37.76879 12.457494
37.790565 12.43919
37.791286 12.43661
37.78926 12.433688
37.79783 12.426649
37.802425 12.425585
37.805378 12.427372
37.80769 12.425688
37.80988 12.433516
37.815754 12.439687
37.811794 12.444798
37.81627 12.452674
37.8235 12.460027
37.83647 12.466631
37.843163 12.463016
37.846355 12.463945
37.853333 12.473317
37.86156 12.474637
37.87267 12.483229
37.87954 12.483081
37.88557 12.47743
37.888195 12.46969
37.89326 12.467772
37.89582 12.464647
37.90176 12.465921
37.90551 12.459645
37.90964 12.458862
